,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
454,14,11170570,387,서울,용산구,원효로2동,2018,8
455,4,11170570,399,서울,용산구,원효로2동,2018,8
456,20,11170570,369,서울,용산구,원효로2동,2018,8
457,10,11170570,384,서울,용산구,원효로2동,2018,8
458,0,11170570,417,서울,용산구,원효로2동,2018,8
459,19,11170570,369,서울,용산구,원효로2동,2018,8
460,9,11170570,401,서울,용산구,원효로2동,2018,8
461,23,11170570,445,서울,용산구,원효로2동,2018,8
462,13,11170570,432,서울,용산구,원효로2동,2018,8
463,3,11170570,456,서울,용산구,원효로2동,2018,8
471,15,11170570,430,서울,용산구,원효로2동,2018,8
481,16,11170580,465,서울,용산구,효창동,2018,8
483,6,11170580,507,서울,용산구,효창동,2018,8
484,22,11170580,503,서울,용산구,효창동,2018,8
485,12,11170580,474,서울,용산구,효창동,2018,8
486,2,11170580,508,서울,용산구,효창동,2018,8
492,18,11170590,445,서울,용산구,용문동,2018,8
493,8,11170590,436,서울,용산구,용문동,2018,8
494,14,11170590,403,서울,용산구,용문동,2018,8
495,4,11170590,481,서울,용산구,용문동,2018,8
500,20,11170590,448,서울,용산구,용문동,2018,8
505,1,11170625,717,서울,용산구,한강로동,2018,8
506,16,11170625,1708,서울,용산구,한강로동,2018,8
507,6,11170625,828,서울,용산구,한강로동,2018,8
508,22,11170625,997,서울,용산구,한강로동,2018,8
509,12,11170625,1641,서울,용산구,한강로동,2018,8
518,2,11170625,698,서울,용산구,한강로동,2018,8
522,0,11170630,504,서울,용산구,이촌1동,2018,8
523,19,11170630,496,서울,용산구,이촌1동,2018,8
524,9,11170630,494,서울,용산구,이촌1동,2018,8
526,15,11170630,471,서울,용산구,이촌1동,2018,8
527,5,11170630,507,서울,용산구,이촌1동,2018,8
528,21,11170630,640,서울,용산구,이촌1동,2018,8
529,11,11170630,620,서울,용산구,이촌1동,2018,8
530,1,11170630,648,서울,용산구,이촌1동,2018,8
547,14,11170630,621,서울,용산구,이촌1동,2018,8
549,4,11170630,665,서울,용산구,이촌1동,2018,8
550,20,11170630,694,서울,용산구,이촌1동,2018,8
551,10,11170630,735,서울,용산구,이촌1동,2018,8
556,2,11170640,919,서울,용산구,이촌2동,2018,8
557,17,11170640,1187,서울,용산구,이촌2동,2018,8
559,22,11170640,1307,서울,용산구,이촌2동,2018,8
560,12,11170640,1267,서울,용산구,이촌2동,2018,8
561,0,11170640,1340,서울,용산구,이촌2동,2018,8
562,19,11170640,1355,서울,용산구,이촌2동,2018,8
563,9,11170640,1388,서울,용산구,이촌2동,2018,8
564,15,11170640,1346,서울,용산구,이촌2동,2018,8
565,4,11170650,1693,서울,용산구,이태원1동,2018,8
566,20,11170650,2023,서울,용산구,이태원1동,2018,8
567,10,11170650,1743,서울,용산구,이태원1동,2018,8
570,0,11170650,1691,서울,용산구,이태원1동,2018,8
571,19,11170650,1785,서울,용산구,이태원1동,2018,8
572,9,11170650,1398,서울,용산구,이태원1동,2018,8
576,17,11170660,1022,서울,용산구,이태원2동,2018,8
577,7,11170660,960,서울,용산구,이태원2동,2018,8
578,23,11170660,825,서울,용산구,이태원2동,2018,8
579,13,11170660,618,서울,용산구,이태원2동,2018,8
580,3,11170660,650,서울,용산구,이태원2동,2018,8
586,18,11170660,613,서울,용산구,이태원2동,2018,8
587,8,11170685,764,서울,용산구,한남동,2018,8
588,14,11170685,858,서울,용산구,한남동,2018,8
589,4,11170685,652,서울,용산구,한남동,2018,8
591,20,11170685,764,서울,용산구,한남동,2018,8
595,10,11170685,819,서울,용산구,한남동,2018,8
596,0,11170685,703,서울,용산구,한남동,2018,8
597,19,11170685,808,서울,용산구,한남동,2018,8
598,9,11170685,820,서울,용산구,한남동,2018,8
608,15,11170685,899,서울,용산구,한남동,2018,8
609,13,11170685,873,서울,용산구,한남동,2018,8
610,3,11170685,689,서울,용산구,한남동,2018,8
611,18,11170685,831,서울,용산구,한남동,2018,8
615,4,11170690,596,서울,용산구,서빙고동,2018,8
617,20,11170690,650,서울,용산구,서빙고동,2018,8
619,10,11170690,722,서울,용산구,서빙고동,2018,8
620,0,11170690,592,서울,용산구,서빙고동,2018,8
621,19,11170690,662,서울,용산구,서빙고동,2018,8
622,9,11170690,690,서울,용산구,서빙고동,2018,8
628,15,11170690,708,서울,용산구,서빙고동,2018,8
629,5,11170690,578,서울,용산구,서빙고동,2018,8
630,3,11170690,574,서울,용산구,서빙고동,2018,8
636,23,11170700,409,서울,용산구,보광동,2018,8
637,13,11170700,358,서울,용산구,보광동,2018,8
638,3,11170700,417,서울,용산구,보광동,2018,8
639,18,11170700,374,서울,용산구,보광동,2018,8
640,8,11170700,382,서울,용산구,보광동,2018,8
641,6,11170700,410,서울,용산구,보광동,2018,8
642,22,11170700,393,서울,용산구,보광동,2018,8
643,12,11170700,348,서울,용산구,보광동,2018,8
644,2,11170700,396,서울,용산구,보광동,2018,8
645,17,11170700,353,서울,용산구,보광동,2018,8
2634,3,11170630,449,서울,용산구,이촌1동,2018,8
12229,13,11170510,376,서울,용산구,후암동,2018,8
12230,3,11170510,436,서울,용산구,후암동,2018,8
12231,16,11170510,382,서울,용산구,후암동,2018,8
12232,6,11170510,424,서울,용산구,후암동,2018,8
12233,22,11170510,407,서울,용산구,후암동,2018,8
12234,12,11170510,382,서울,용산구,후암동,2018,8
12235,2,11170510,438,서울,용산구,후암동,2018,8
12250,15,11170520,402,서울,용산구,용산2가동,2018,8
12251,5,11170520,428,서울,용산구,용산2가동,2018,8
12254,18,11170520,406,서울,용산구,용산2가동,2018,8
12255,8,11170520,412,서울,용산구,용산2가동,2018,8
12256,14,11170520,393,서울,용산구,용산2가동,2018,8
12257,4,11170520,461,서울,용산구,용산2가동,2018,8
12262,12,11170530,2143,서울,용산구,남영동,2018,8
12263,2,11170530,1528,서울,용산구,남영동,2018,8
12264,17,11170530,2242,서울,용산구,남영동,2018,8
12265,7,11170530,1951,서울,용산구,남영동,2018,8
12268,11,11170530,2457,서울,용산구,남영동,2018,8
12269,1,11170530,1751,서울,용산구,남영동,2018,8
12270,15,11170555,1632,서울,용산구,청파동,2018,8
12271,5,11170555,557,서울,용산구,청파동,2018,8
12272,21,11170555,540,서울,용산구,청파동,2018,8
12273,11,11170555,563,서울,용산구,청파동,2018,8
12275,8,11170555,565,서울,용산구,청파동,2018,8
12276,14,11170555,552,서울,용산구,청파동,2018,8
12289,4,11170555,565,서울,용산구,청파동,2018,8
12293,14,11170560,633,서울,용산구,원효로1동,2018,8
12295,4,11170560,589,서울,용산구,원효로1동,2018,8
12296,20,11170560,590,서울,용산구,원효로1동,2018,8
12297,10,11170560,662,서울,용산구,원효로1동,2018,8
12302,0,11170560,602,서울,용산구,원효로1동,2018,8
12303,19,11170560,587,서울,용산구,원효로1동,2018,8
12311,15,11170560,632,서울,용산구,원효로1동,2018,8
12312,5,11170560,581,서울,용산구,원효로1동,2018,8
12313,12,11170570,443,서울,용산구,원효로2동,2018,8
12314,2,11170570,464,서울,용산구,원효로2동,2018,8
12315,17,11170570,430,서울,용산구,원효로2동,2018,8
12316,7,11170570,1531,서울,용산구,원효로2동,2018,8
12318,21,11170570,417,서울,용산구,원효로2동,2018,8
12319,11,11170570,443,서울,용산구,원효로2동,2018,8
12320,1,11170570,470,서울,용산구,원효로2동,2018,8
12331,14,11170580,472,서울,용산구,효창동,2018,8
12332,4,11170580,512,서울,용산구,효창동,2018,8
12334,20,11170580,509,서울,용산구,효창동,2018,8
12335,10,11170580,458,서울,용산구,효창동,2018,8
12336,0,11170580,484,서울,용산구,효창동,2018,8
12337,19,11170580,481,서울,용산구,효창동,2018,8
12338,9,11170580,484,서울,용산구,효창동,2018,8
12339,15,11170580,474,서울,용산구,효창동,2018,8
12349,16,11170590,415,서울,용산구,용문동,2018,8
12350,6,11170590,476,서울,용산구,용문동,2018,8
12351,22,11170590,465,서울,용산구,용문동,2018,8
12352,12,11170590,359,서울,용산구,용문동,2018,8
12353,2,11170590,401,서울,용산구,용문동,2018,8
12362,8,11170625,1136,서울,용산구,한강로동,2018,8
12363,14,11170625,1632,서울,용산구,한강로동,2018,8
12365,4,11170625,620,서울,용산구,한강로동,2018,8
12367,10,11170625,1350,서울,용산구,한강로동,2018,8
12368,0,11170625,610,서울,용산구,한강로동,2018,8
12369,19,11170625,1230,서울,용산구,한강로동,2018,8
12372,20,11170625,1121,서울,용산구,한강로동,2018,8
12378,9,11170625,1274,서울,용산구,한강로동,2018,8
12382,7,11170630,436,서울,용산구,이촌1동,2018,8
12383,23,11170630,428,서울,용산구,이촌1동,2018,8
12385,13,11170630,400,서울,용산구,이촌1동,2018,8
12387,18,11170630,451,서울,용산구,이촌1동,2018,8
12388,8,11170630,459,서울,용산구,이촌1동,2018,8
12401,22,11170630,457,서울,용산구,이촌1동,2018,8
12402,12,11170630,459,서울,용산구,이촌1동,2018,8
12403,2,11170630,1523,서울,용산구,이촌1동,2018,8
12405,17,11170630,1502,서울,용산구,이촌1동,2018,8
12411,5,11170640,1413,서울,용산구,이촌2동,2018,8
12415,20,11170640,1233,서울,용산구,이촌2동,2018,8
12416,10,11170640,1088,서울,용산구,이촌2동,2018,8
12419,7,11170640,1034,서울,용산구,이촌2동,2018,8
12420,23,11170640,708,서울,용산구,이촌2동,2018,8
12422,13,11170640,653,서울,용산구,이촌2동,2018,8
12423,3,11170640,689,서울,용산구,이촌2동,2018,8
12425,17,11170650,1173,서울,용산구,이태원1동,2018,8
12427,7,11170650,998,서울,용산구,이태원1동,2018,8
12430,5,11170660,847,서울,용산구,이태원2동,2018,8
12431,21,11170660,912,서울,용산구,이태원2동,2018,8
12432,11,11170660,1058,서울,용산구,이태원2동,2018,8
12433,1,11170660,1069,서울,용산구,이태원2동,2018,8
12439,16,11170660,827,서울,용산구,이태원2동,2018,8
12440,6,11170660,610,서울,용산구,이태원2동,2018,8
12441,22,11170685,698,서울,용산구,한남동,2018,8
12442,12,11170685,793,서울,용산구,한남동,2018,8
12443,2,11170685,631,서울,용산구,한남동,2018,8
12445,17,11170685,828,서울,용산구,한남동,2018,8
12446,7,11170685,717,서울,용산구,한남동,2018,8
12447,23,11170685,673,서울,용산구,한남동,2018,8
12455,1,11170685,634,서울,용산구,한남동,2018,8
12456,16,11170685,826,서울,용산구,한남동,2018,8
12457,6,11170685,632,서울,용산구,한남동,2018,8
12460,17,11170690,663,서울,용산구,서빙고동,2018,8
12461,7,11170690,623,서울,용산구,서빙고동,2018,8
12462,23,11170690,539,서울,용산구,서빙고동,2018,8
12463,13,11170690,666,서울,용산구,서빙고동,2018,8
12473,21,11170700,405,서울,용산구,보광동,2018,8
12474,11,11170700,413,서울,용산구,보광동,2018,8
12475,1,11170700,483,서울,용산구,보광동,2018,8
12477,16,11170700,437,서울,용산구,보광동,2018,8
12479,20,11170700,444,서울,용산구,보광동,2018,8
12480,10,11170700,425,서울,용산구,보광동,2018,8
12481,0,11170700,477,서울,용산구,보광동,2018,8
12482,19,11170700,438,서울,용산구,보광동,2018,8
12483,9,11170700,325,서울,용산구,보광동,2018,8
12484,15,11170700,323,서울,용산구,보광동,2018,8
12485,5,11170700,426,서울,용산구,보광동,2018,8
23816,3,11170530,657,서울,용산구,남영동,2018,8
23817,18,11170530,1157,서울,용산구,남영동,2018,8
23818,8,11170530,1228,서울,용산구,남영동,2018,8
23819,22,11170530,782,서울,용산구,남영동,2018,8
23823,6,11170555,550,서울,용산구,청파동,2018,8
23824,22,11170555,537,서울,용산구,청파동,2018,8
23825,12,11170555,552,서울,용산구,청파동,2018,8
23826,10,11170555,526,서울,용산구,청파동,2018,8
23827,0,11170555,512,서울,용산구,청파동,2018,8
23828,19,11170555,476,서울,용산구,청파동,2018,8
23829,9,11170555,489,서울,용산구,청파동,2018,8
23834,2,11170555,688,서울,용산구,청파동,2018,8
23848,9,11170560,774,서울,용산구,원효로1동,2018,8
23855,21,11170560,954,서울,용산구,원효로1동,2018,8
23860,1,11170560,931,서울,용산구,원효로1동,2018,8
23864,18,11170570,750,서울,용산구,원효로2동,2018,8
23865,8,11170570,733,서울,용산구,원효로2동,2018,8
23866,6,11170570,716,서울,용산구,원효로2동,2018,8
23867,22,11170570,673,서울,용산구,원효로2동,2018,8
23878,5,11170580,737,서울,용산구,효창동,2018,8
23879,21,11170580,749,서울,용산구,효창동,2018,8
23880,11,11170580,796,서울,용산구,효창동,2018,8
23881,1,11170580,822,서울,용산구,효창동,2018,8
23887,17,11170590,754,서울,용산구,용문동,2018,8
23888,7,11170590,821,서울,용산구,용문동,2018,8
23889,23,11170590,906,서울,용산구,용문동,2018,8
23890,13,11170590,845,서울,용산구,용문동,2018,8
23891,3,11170590,939,서울,용산구,용문동,2018,8
23910,15,11170625,2185,서울,용산구,한강로동,2018,8
23911,21,11170625,1566,서울,용산구,한강로동,2018,8
23914,5,11170625,1251,서울,용산구,한강로동,2018,8
23918,11,11170625,2189,서울,용산구,한강로동,2018,8
23959,11,11170640,1175,서울,용산구,이촌2동,2018,8
23960,1,11170640,1288,서울,용산구,이촌2동,2018,8
23963,21,11170640,1354,서울,용산구,이촌2동,2018,8
23964,18,11170640,1405,서울,용산구,이촌2동,2018,8
23965,8,11170640,1353,서울,용산구,이촌2동,2018,8
23967,13,11170650,1020,서울,용산구,이태원1동,2018,8
23968,3,11170650,887,서울,용산구,이태원1동,2018,8
23970,18,11170650,1141,서울,용산구,이태원1동,2018,8
23973,22,11170660,673,서울,용산구,이태원2동,2018,8
23974,12,11170660,639,서울,용산구,이태원2동,2018,8
23975,2,11170660,687,서울,용산구,이태원2동,2018,8
24007,18,11170690,748,서울,용산구,서빙고동,2018,8
24008,8,11170690,728,서울,용산구,서빙고동,2018,8
24012,14,11170690,758,서울,용산구,서빙고동,2018,8
24013,12,11170690,741,서울,용산구,서빙고동,2018,8
35084,1,11170510,541,서울,용산구,후암동,2018,8
35102,13,11170520,528,서울,용산구,용산2가동,2018,8
35103,3,11170520,550,서울,용산구,용산2가동,2018,8
35109,16,11170530,1453,서울,용산구,남영동,2018,8
35117,20,11170555,613,서울,용산구,청파동,2018,8
35155,11,11170560,721,서울,용산구,원효로1동,2018,8
35162,16,11170570,511,서울,용산구,원효로2동,2018,8
35266,23,11170650,1005,서울,용산구,이태원1동,2018,8
35316,6,11170690,675,서울,용산구,서빙고동,2018,8
46469,15,11170530,1532,서울,용산구,남영동,2018,8
46470,5,11170530,833,서울,용산구,남영동,2018,8
46471,21,11170530,1014,서울,용산구,남영동,2018,8
46477,18,11170555,688,서울,용산구,청파동,2018,8
46500,7,11170560,751,서울,용산구,원효로1동,2018,8
46501,23,11170560,698,서울,용산구,원효로1동,2018,8
46502,13,11170560,719,서울,용산구,원효로1동,2018,8
46507,3,11170560,679,서울,용산구,원효로1동,2018,8
46514,18,11170560,734,서울,용산구,원효로1동,2018,8
46515,8,11170560,747,서울,용산구,원효로1동,2018,8
46517,5,11170570,558,서울,용산구,원효로2동,2018,8
46534,17,11170580,577,서울,용산구,효창동,2018,8
46535,7,11170580,601,서울,용산구,효창동,2018,8
46537,23,11170580,587,서울,용산구,효창동,2018,8
46538,13,11170580,606,서울,용산구,효창동,2018,8
46539,3,11170580,687,서울,용산구,효창동,2018,8
46540,18,11170580,694,서울,용산구,효창동,2018,8
46547,0,11170590,754,서울,용산구,용문동,2018,8
46548,19,11170590,553,서울,용산구,용문동,2018,8
46549,9,11170590,678,서울,용산구,용문동,2018,8
46550,15,11170590,685,서울,용산구,용문동,2018,8
46551,5,11170590,763,서울,용산구,용문동,2018,8
46552,21,11170590,750,서울,용산구,용문동,2018,8
46557,11,11170590,718,서울,용산구,용문동,2018,8
46559,17,11170625,1961,서울,용산구,한강로동,2018,8
46561,7,11170625,1324,서울,용산구,한강로동,2018,8
46563,13,11170625,2017,서울,용산구,한강로동,2018,8
46564,3,11170625,987,서울,용산구,한강로동,2018,8
46567,23,11170625,1054,서울,용산구,한강로동,2018,8
46576,16,11170630,721,서울,용산구,이촌1동,2018,8
46577,6,11170630,762,서울,용산구,이촌1동,2018,8
46612,16,11170640,643,서울,용산구,이촌2동,2018,8
46613,6,11170640,673,서울,용산구,이촌2동,2018,8
46615,21,11170650,1158,서울,용산구,이태원1동,2018,8
46617,11,11170650,891,서울,용산구,이태원1동,2018,8
46618,1,11170650,907,서울,용산구,이태원1동,2018,8
46622,8,11170660,590,서울,용산구,이태원2동,2018,8
46623,14,11170660,583,서울,용산구,이태원2동,2018,8
46624,4,11170660,614,서울,용산구,이태원2동,2018,8
46625,20,11170660,624,서울,용산구,이태원2동,2018,8
46630,10,11170660,585,서울,용산구,이태원2동,2018,8
46631,0,11170660,679,서울,용산구,이태원2동,2018,8
46632,19,11170660,690,서울,용산구,이태원2동,2018,8
46633,9,11170660,679,서울,용산구,이태원2동,2018,8
46635,5,11170685,738,서울,용산구,한남동,2018,8
46636,21,11170685,823,서울,용산구,한남동,2018,8
46637,11,11170685,869,서울,용산구,한남동,2018,8
46657,21,11170690,682,서울,용산구,서빙고동,2018,8
46658,11,11170690,742,서울,용산구,서빙고동,2018,8
46661,1,11170690,572,서울,용산구,서빙고동,2018,8
46662,16,11170690,635,서울,용산구,서빙고동,2018,8
46671,14,11170700,369,서울,용산구,보광동,2018,8
46672,4,11170700,427,서울,용산구,보광동,2018,8
69303,6,11170530,740,서울,용산구,남영동,2018,8
69502,22,11170690,563,서울,용산구,서빙고동,2018,8
80590,2,11170560,564,서울,용산구,원효로1동,2018,8
80635,10,11170590,396,서울,용산구,용문동,2018,8
80720,15,11170650,888,서울,용산구,이태원1동,2018,8
80782,7,11170700,381,서울,용산구,보광동,2018,8
85295,18,11170625,1478,서울,용산구,한강로동,2018,8
85350,4,11170640,396,서울,용산구,이촌2동,2018,8
85356,12,11170650,826,서울,용산구,이태원1동,2018,8
85357,2,11170650,722,서울,용산구,이태원1동,2018,8
85360,15,11170660,471,서울,용산구,이태원2동,2018,8
85395,2,11170690,446,서울,용산구,서빙고동,2018,8
96793,8,11170580,405,서울,용산구,효창동,2018,8
96804,1,11170590,412,서울,용산구,용문동,2018,8
96857,14,11170640,354,서울,용산구,이촌2동,2018,8
96868,16,11170650,863,서울,용산구,이태원1동,2018,8
96869,6,11170650,713,서울,용산구,이태원1동,2018,8
96871,22,11170650,963,서울,용산구,이태원1동,2018,8
119856,14,11170650,863,서울,용산구,이태원1동,2018,8
131455,5,11170650,726,서울,용산구,이태원1동,2018,8
142807,8,11170650,770,서울,용산구,이태원1동,2018,8
